edad	sexo	estudios	neuroticism	extraversion	openness	agreeableness	conscientiousness	impulsiveness	sensation	nicotineD	nicotineY	coc
-.07854	.48246	1.16365	-.05188	.47617	.44585	.28783	.41594	-.71126	-.21575	0	1	"decade"
.49788	.48246	-1.7379	.41667	-.57545	-1.42424	-.01729	-1.78169	.19268	-.21575	0	0	"decade"
.49788	.48246	1.98437	-1.69163	.96248	-.97631	1.61108	2.04506	-.21712	-.52593	0	0	"never"
.49788	-.48246	1.16365	-.14882	.00332	-.01928	1.11406	-.14277	-.21712	.40148	1	0	"decade"
-.07854	.48246	-.05921	-2.3436	1.45421	-1.82919	1.11406	1.30612	-.21712	-.84637	0	1	"year"
-.07854	-.48246	-.61113	1.60383	-.30033	1.06238	1.45039	-1.78169	1.86203	.07987	0	1	"year"
-.07854	.48246	1.16365	.41667	1.11406	-.58331	1.2861	.41594	.19268	.40148	1	0	"decade"
-.07854	-.48246	1.98437	-.92104	.47617	1.43533	1.11406	-.52745	.19268	.07987	0	1	"decade"
-.95197	-.48246	-.61113	-1.43907	1.58487	1.65653	.76096	2.63199	-.71126	-1.18084	0	1	"year"
-.95197	.48246	1.16365	.62967	.32197	-.58331	.13136	.7583	-.21712	-.21575	0	0	"never"
-.95197	.48246	-.61113	2.28554	-.43999	-.17779	.76096	-2.18109	1.29221	.40148	0	1	"never"
-.95197	-.48246	-.61113	.41667	.63779	-.01928	-.15487	-.27607	.52975	1.2247	0	1	"year"
-.95197	-.48246	1.98437	-2.75696	1.74091	.58331	1.11406	.25953	-.71126	.40148	0	1	"decade"
-.07854	-.48246	.45468	.04257	-.94779	-.84732	-.45321	-.65253	.19268	1.2247	0	1	"year"
-.95197	-.48246	-.61113	1.72012	.32197	-1.11902	-.45321	-2.42317	2.90161	-.21575	0	0	"never"
-.07854	.48246	.45468	-1.32828	.80523	1.43533	1.11406	.12331	-.21712	.40148	0	1	"decade"
-.95197	.48246	.45468	1.13281	.80523	.58331	.94156	-1.5184	.88113	-.84637	0	1	"year"
-.95197	-.48246	-1.7379	.41667	-.94779	1.06238	.59042	-1.0145	.52975	.7654	0	1	"decade"
-.95197	-.48246	-.61113	.62967	.16767	2.15324	.76096	-.00665	.19268	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	1.02119	-.80615	.29338	2.23427	-.65253	.52975	.07987	0	1	"year"
-.07854	-.48246	1.16365	.82562	-.69509	.14143	-.76096	-.27607	-.71126	.07987	0	1	"year"
-.95197	.48246	-.05921	-.34799	.63779	.14143	-.30172	.7583	1.29221	-.52593	0	1	"year"
-.07854	-.48246	.45468	1.02119	.16767	.58331	.43852	.7583	-1.37983	.7654	1	0	"never"
-.95197	-.48246	-.61113	.62967	-1.6334	-1.27553	-.01729	-.89891	1.86203	1.2247	0	1	"never"
-.95197	.48246	1.16365	.52135	-1.37639	-1.82919	.94156	.25953	.52975	-.84637	0	1	"never"
1.09449	-.48246	.45468	1.23461	-1.37639	-.45174	-.60633	-1.78169	.19268	.40148	1	0	"year"
1.09449	.48246	-.05921	1.02119	-1.23177	-.31776	-.30172	-.52745	-.21712	-.21575	0	1	"decade"
-.95197	-.48246	-1.22751	-1.1943	-.43999	.58331	.28783	-.00665	-.71126	-.21575	0	1	"never"
-.95197	.48246	-.61113	-1.69163	.47617	.88309	-.30172	-1.78169	.19268	.40148	0	1	"never"
-.07854	-.48246	-.61113	.13606	-.43999	-.84732	-.30172	-.00665	-.71126	-1.54858	0	1	"decade"
-.95197	-.48246	-.61113	.52135	.63779	.7233	-.60633	-.52745	.19268	.07987	1	0	"year"
-.95197	-.48246	-.61113	1.98437	.00332	2.15324	-.45321	-.65253	.88113	.7654	0	1	"year"
1.09449	-.48246	-1.22751	-2.21844	1.11406	-.31776	.59042	-.40581	.19268	-.52593	1	0	"decade"
-.95197	.48246	-.05921	1.02119	-2.11437	-.17779	.43852	-.00665	-1.37983	-.84637	0	1	"year"
.49788	-.48246	-.05921	1.02119	-.94779	-.84732	-1.34289	-.78155	.19268	.7654	0	1	"decade"
-.95197	-.48246	-.61113	1.13281	-1.23177	.29338	-.01729	-1.13788	1.86203	1.92173	0	1	"year"
-.95197	.48246	-.61113	.82562	-.43999	.88309	.43852	-.52745	.52975	1.2247	0	1	"never"
-.95197	.48246	-.61113	-.24649	.47617	.88309	-.01729	1.13407	-.21712	1.2247	1	0	"year"
-.95197	-.48246	1.16365	1.37297	-.80615	.88309	-.01729	.25953	-.21712	.7654	0	1	"never"
-.95197	-.48246	-.05921	-.58016	.00332	.14143	-.30172	-1.64101	.88113	.7654	0	1	"year"
.49788	-.48246	-.05921	.82562	-.57545	.14143	-.76096	.12331	1.29221	.07987	0	1	"decade"
-.95197	-.48246	-.05921	-1.69163	1.2861	-.58331	-.60633	-1.13788	1.86203	.7654	0	0	"year"
-.95197	-.48246	-.61113	-2.05048	.16767	.7233	.13136	.7583	.19268	1.2247	0	0	"never"
-.95197	-.48246	.45468	-.14882	-.43999	.88309	-.60633	-.78155	1.29221	.7654	0	1	"never"
-.95197	-.48246	-.61113	.62967	-.15487	.58331	-1.6209	-.14277	1.29221	1.92173	0	1	"never"
-.95197	-.48246	-.61113	.82562	.63779	.29338	-1.07533	-1.38502	-.71126	-.21575	0	1	"year"
-.07854	-.48246	-.61113	.04257	2.127	-.31776	-.60633	-.00665	1.29221	.07987	0	0	"year"
-.07854	-.48246	.45468	-.05188	-.57545	1.24033	1.2861	-.52745	.19268	.7654	0	1	"never"
-.95197	-.48246	-.61113	1.13281	-.57545	-.31776	-.60633	1.13407	-.71126	-.21575	1	0	"year"
-.95197	-.48246	-.61113	.41667	-.94779	-.31776	.43852	-.14277	-.21712	.7654	0	1	"year"
-.95197	.48246	.45468	-.58016	.80523	.44585	.59042	1.30612	-.71126	.7654	0	1	"decade"
-.07854	.48246	-.61113	.13606	1.11406	.7233	-.30172	.7583	-.21712	1.2247	0	1	"year"
.49788	.48246	-.61113	1.23461	.63779	1.43533	.43852	-.65253	1.86203	-.52593	0	1	"year"
-.95197	-.48246	-.61113	-1.1943	.16767	-.01928	.43852	2.04506	-.21712	-.21575	0	1	"year"
-.07854	-.48246	-.61113	.52135	-.43999	-.17779	.59042	-1.0145	.52975	.40148	1	0	"decade"
-.95197	-.48246	-1.22751	-.46725	.32197	.14143	-.76096	-.65253	.88113	1.2247	0	1	"never"
1.09449	.48246	.45468	.13606	-.94779	-.97631	.76096	-.27607	-1.37983	1.2247	0	1	"year"
-.07854	-.48246	-.61113	.52135	-1.09207	-.45174	.94156	-.00665	-.21712	.07987	0	1	"decade"
-.95197	.48246	.45468	1.98437	-1.50796	1.43533	-1.772	.41594	.52975	.07987	0	1	"year"
-.07854	-.48246	-.61113	-.24649	.16767	-.31776	-.45321	-.89891	1.29221	.7654	0	1	"year"
-.95197	-.48246	-1.43719	-.34799	.80523	.7233	.59042	-.89891	1.86203	1.2247	0	1	"never"
-.95197	.48246	-.61113	1.02119	.80523	1.06238	-1.07533	-.52745	.88113	1.2247	0	1	"year"
-.95197	-.48246	.45468	.41667	-1.92173	-.97631	.76096	-1.5184	-1.37983	-.84637	0	1	"year"
-.95197	-.48246	-.05921	-1.69163	-.80615	-1.27553	1.81866	-.14277	-.21712	-.84637	0	1	"year"
-.95197	-.48246	-1.22751	-1.69163	.80523	1.06238	-.91699	-.40581	-.71126	.07987	0	0	"never"
1.09449	.48246	.45468	1.23461	1.74091	.88309	-1.92595	-1.64101	.88113	1.2247	0	1	"year"
-.95197	-.48246	-.61113	1.13281	-.69509	-.01928	-1.34289	-.89891	1.29221	1.2247	0	1	"year"
-.07854	-.48246	.45468	.52135	-.57545	.7233	-1.6209	.41594	-.21712	.40148	0	1	"decade"
-.95197	-.48246	-.61113	-.67825	.00332	-.45174	-.91699	.25953	.52975	1.92173	0	1	"year"
-.95197	-.48246	-.61113	2.46262	.32197	.29338	-.91699	-1.0145	1.86203	1.2247	0	1	"year"
-.95197	.48246	-.61113	.13606	-.94779	-.01928	.43852	.7583	-.21712	-.52593	0	0	"never"
1.09449	-.48246	1.98437	.62967	.16767	.88309	2.46262	.25953	-.71126	.40148	0	1	"decade"
-.07854	.48246	1.16365	1.60383	-.80615	-.01928	-.30172	-1.13788	.19268	.40148	0	1	"decade"
-.95197	-.48246	-.61113	-.67825	1.74091	.7233	.13136	.41594	.88113	1.92173	0	1	"never"
-.95197	.48246	.45468	-.34799	.32197	-.17779	-.15487	.12331	.88113	1.2247	0	1	"year"
-.95197	-.48246	-.61113	-.05188	1.11406	.7233	-.45321	.41594	-.21712	1.2247	0	0	"never"
-.95197	-.48246	-.61113	-.05188	.16767	.7233	.28783	-.40581	.88113	1.2247	0	1	"never"
-.95197	-.48246	-.61113	.04257	-.30033	-.17779	-2.07848	-2.04506	1.29221	1.2247	0	1	"never"
-.95197	-.48246	.45468	.62967	-2.11437	-2.8595	.94156	-1.38502	-.71126	-1.18084	0	1	"never"
-.95197	-.48246	.45468	.52135	.63779	.14143	-1.07533	1.30612	-.21712	.40148	1	0	"year"
-.95197	-.48246	-.61113	.13606	1.45421	1.24033	-1.21213	-.78155	.52975	.7654	0	0	"year"
-.95197	-.48246	.45468	-.92104	.47617	-.01928	-.76096	-.40581	.19268	.40148	0	1	"never"
-.07854	.48246	1.98437	1.72012	.47617	1.06238	.59042	.12331	-1.37983	.7654	0	0	"never"
-.95197	-.48246	-.61113	.13606	.63779	1.88511	1.2861	-.27607	-1.37983	.40148	0	1	"never"
-.95197	-.48246	-.05921	.31287	-.43999	-.71727	.94156	-.14277	.19268	-.21575	0	1	"year"
-.95197	-.48246	-.61113	.91093	-.80615	.14143	.59042	-.14277	-.21712	.7654	0	1	"never"
-.07854	.48246	1.16365	.13606	-.94779	1.43533	.13136	.58489	.52975	1.92173	0	1	"decade"
1.09449	.48246	1.98437	.04257	.16767	-.01928	-.76096	-.78155	.88113	.7654	1	0	"decade"
-.07854	.48246	1.16365	.82562	-.69509	-.01928	-.30172	.58489	-.21712	-.84637	0	1	"never"
-.95197	-.48246	.45468	.52135	-.94779	-.45174	-.15487	-.14277	-.21712	.07987	0	1	"year"
-.95197	-.48246	.45468	-1.69163	.16767	-.01928	-.30172	-1.5184	.19268	.07987	0	0	"never"
1.09449	-.48246	1.16365	-.34799	.32197	.14143	-1.21213	.25953	.19268	.40148	0	1	"decade"
-.95197	-.48246	-.61113	-1.69163	1.74091	.58331	.43852	.93949	1.29221	.07987	0	0	"never"
-.95197	-.48246	-1.22751	.73545	.00332	2.15324	.13136	-1.5184	1.29221	.7654	0	1	"never"
-.07854	-.48246	.45468	.22393	-1.37639	.58331	-2.78793	-.00665	.88113	1.2247	0	1	"year"
-.95197	-.48246	-.61113	-.58016	-.15487	.88309	-.45321	-1.25773	1.86203	.7654	0	1	"never"
-.95197	-.48246	-.61113	-.67825	.00332	.29338	1.81866	1.30612	-.21712	-.52593	0	0	"decade"
-.07854	.48246	-.61113	.52135	-.43999	.14143	-1.07533	-.27607	-1.37983	.07987	1	0	"decade"
-.95197	.48246	-.61113	.31287	.80523	1.06238	1.11406	-.52745	.19268	.40148	0	1	"never"
.49788	-.48246	-.61113	.91093	-1.6334	-1.42424	-.15487	.25953	-1.37983	-1.54858	0	0	"never"
-.95197	.48246	-.05921	.52135	-.43999	-1.55521	1.11406	-.65253	.19268	-.52593	0	1	"decade"
-.07854	-.48246	.45468	.62967	-.43999	.29338	-1.92595	-.89891	.52975	.7654	0	1	"year"
-.95197	-.48246	-1.22751	.52135	.63779	1.06238	-1.07533	-.40581	1.29221	1.2247	0	1	"year"
1.82213	-.48246	1.16365	-1.69163	.00332	1.24033	1.2861	.41594	.19268	.07987	0	0	"decade"
-.95197	-.48246	1.16365	.41667	-.94779	.44585	-.30172	.41594	.19268	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.79151	1.45421	1.43533	.94156	.12331	.52975	.07987	0	0	"never"
-.07854	-.48246	.45468	.73545	.16767	-1.42424	-1.21213	-1.25773	.19268	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	.04257	.00332	1.43533	.13136	-.27607	.19268	.07987	0	1	"decade"
-.95197	.48246	-.61113	-.34799	.16767	-.01928	-.15487	-1.0145	1.29221	.7654	0	1	"never"
-.95197	-.48246	-1.7379	.52135	.80523	.58331	-1.07533	-1.13788	.52975	1.2247	0	1	"year"
-.07854	-.48246	-.61113	-1.05308	.47617	1.88511	1.61108	.41594	-.21712	.07987	0	1	"decade"
-.95197	-.48246	-.05921	.52135	1.2861	-.17779	.59042	2.04506	.88113	1.2247	0	1	"year"
-.07854	-.48246	-1.43719	1.37297	-.80615	-.45174	-1.92595	-1.64101	.19268	-.52593	0	1	"year"
-.95197	-.48246	-.61113	-1.05308	2.32338	1.06238	-.15487	.93949	.88113	.7654	0	1	"year"
-.95197	.48246	-.61113	1.02119	-1.23177	1.06238	-1.07533	-1.25773	2.90161	.40148	0	1	"decade"
-.07854	-.48246	-.61113	.62967	.80523	1.06238	-.45321	-1.78169	1.29221	.7654	0	1	"never"
-.95197	-.48246	.45468	.04257	-.15487	-.17779	-.60633	-.40581	1.86203	1.2247	0	1	"year"
-.95197	-.48246	-.61113	-1.86962	1.2861	2.15324	.76096	.93949	-.71126	.07987	0	1	"never"
-.95197	-.48246	-.61113	1.60383	-.57545	-.17779	-1.6209	-.65253	-.71126	.7654	0	1	"year"
-.95197	.48246	-.61113	-.14882	1.11406	-.58331	-.60633	-.78155	.88113	.07987	0	0	"never"
-.95197	-.48246	-.61113	.41667	-1.09207	.58331	.59042	-.78155	.19268	-.21575	0	1	"year"
-.95197	.48246	-.61113	-.05188	1.2861	1.43533	.76096	2.04506	.52975	1.2247	0	1	"never"
-.95197	.48246	-.61113	-1.32828	.32197	.7233	.94156	1.63088	-.71126	.40148	0	1	"never"
1.09449	-.48246	-.05921	1.60383	-.69509	.88309	-.30172	-1.78169	1.29221	1.92173	0	1	"decade"
-.07854	-.48246	.45468	.91093	-.80615	1.06238	-.45321	1.13407	.88113	1.92173	0	1	"decade"
-.95197	-.48246	1.16365	.22393	1.58487	.14143	-1.6209	-1.0145	.52975	.40148	0	1	"year"
-.07854	.48246	1.16365	-.67825	-.43999	-.01928	.59042	-.27607	-.71126	-.84637	1	0	"decade"
-.95197	.48246	-.61113	1.49158	-1.7625	.14143	-.76096	-2.42317	-.71126	-2.07848	0	1	"never"
-.07854	.48246	1.16365	.22393	-1.09207	-.58331	.28783	-1.0145	.52975	-.21575	0	1	"year"
-.95197	.48246	-.61113	.73545	.32197	1.43533	-.01729	-.78155	1.86203	1.92173	0	1	"year"
.49788	-.48246	-.05921	1.23461	-2.11437	.7233	-1.92595	-.40581	2.90161	.7654	1	0	"decade"
-.07854	-.48246	-.61113	-.92104	.47617	.7233	.43852	-2.18109	1.86203	1.92173	1	0	"never"
-.95197	.48246	.45468	-.58016	1.45421	.88309	-.01729	.12331	.88113	.40148	0	1	"year"
-.07854	-.48246	1.16365	1.23461	.00332	-.31776	-.15487	-.14277	1.29221	.7654	0	1	"decade"
-.95197	.48246	-2.43591	.62967	-.15487	.88309	-.45321	-1.38502	.19268	1.92173	0	1	"year"
.49788	-.48246	-.61113	1.60383	-1.09207	.29338	-.60633	-.78155	1.86203	.40148	1	0	"decade"
-.07854	.48246	-.61113	-1.1943	1.45421	1.24033	-.91699	-.14277	.52975	1.2247	1	0	"decade"
-.95197	-.48246	-.61113	.04257	1.2861	.7233	.28783	-.65253	.19268	.7654	0	1	"year"
-.95197	-.48246	-.61113	1.49158	.00332	.29338	.76096	-.14277	-.21712	.7654	0	1	"never"
-.07854	-.48246	-.61113	1.02119	-2.72827	.14143	-.01729	-.14277	.19268	.07987	0	1	"never"
-.95197	-.48246	.45468	.41667	-.43999	.14143	-.30172	-.00665	.88113	.40148	0	1	"never"
-.95197	-.48246	.45468	-.46725	2.57309	.7233	1.45039	.12331	.19268	1.2247	0	0	"year"
-.95197	.48246	-.61113	-1.05308	1.45421	1.65653	1.81866	-.78155	.19268	-.52593	1	0	"decade"
-.95197	.48246	-.61113	.41667	.80523	1.24033	1.11406	.58489	-.71126	.07987	0	0	"never"
-.95197	-.48246	-.61113	.13606	.96248	1.06238	.59042	.58489	-.71126	.7654	0	1	"year"
-.07854	-.48246	-.61113	-1.55078	2.127	.88309	-.01729	.93949	-.21712	.40148	0	1	"year"
-.07854	-.48246	-.61113	.13606	-.43999	-1.82919	-2.35413	-.14277	.52975	.7654	0	1	"year"
-.07854	-.48246	-.61113	1.02119	-1.50796	.29338	-3.00537	-1.5184	1.29221	1.92173	1	0	"decade"
-.07854	.48246	-1.43719	3.27393	-2.11437	-.84732	-1.07533	-2.30408	.52975	-1.18084	1	0	"decade"
-.95197	-.48246	-.61113	-1.43907	-1.7625	-.01928	-2.35413	-.27607	.52975	.7654	0	1	"never"
-.95197	.48246	-.05921	-1.86962	-.30033	.14143	.13136	-.65253	-.71126	.07987	0	1	"year"
-.07854	-.48246	1.16365	-.79151	1.11406	-.17779	.13136	.41594	-.21712	.07987	0	1	"year"
-.07854	-.48246	.45468	1.8399	-.30033	-.45174	-.45321	-1.0145	1.86203	1.92173	0	1	"never"
-.95197	.48246	-.61113	1.8399	-.94779	-.97631	-.91699	-1.0145	2.90161	1.92173	0	1	"never"
-.95197	-.48246	.45468	-2.52197	1.74091	-1.55521	-3.46436	-.14277	.52975	1.2247	0	1	"year"
-.95197	-.48246	-.61113	.04257	-.94779	.44585	-.60633	-.89891	.52975	1.2247	0	1	"never"
-.07854	.48246	1.16365	.22393	-.69509	.29338	-.60633	-1.13788	.52975	.40148	0	1	"decade"
-.95197	-.48246	-1.22751	-.05188	.96248	-.01928	.43852	-.65253	.88113	1.2247	0	1	"year"
.49788	.48246	.45468	1.02119	-.30033	1.06238	-1.07533	.41594	-1.37983	-.84637	1	0	"never"
-.95197	-.48246	-.61113	1.37297	-.15487	-.17779	-2.35413	-1.13788	.88113	.40148	1	0	"year"
-.07854	-.48246	-.05921	.41667	.32197	.14143	-.01729	2.04506	-.71126	-.52593	0	1	"decade"
.49788	-.48246	.45468	-1.32828	.32197	-.71727	-1.34289	.41594	.52975	1.2247	0	0	"year"
-.95197	-.48246	-.61113	-.24649	.00332	-.31776	.76096	-.78155	-1.37983	1.92173	0	1	"year"
-.95197	-.48246	.45468	.13606	.63779	-.01928	-1.34289	-.00665	.88113	.7654	0	0	"year"
-.07854	.48246	-.61113	1.37297	.47617	1.06238	-.91699	-1.78169	1.86203	1.2247	0	1	"year"
-.95197	.48246	-.61113	2.127	-2.72827	-1.97495	-.01729	-1.38502	.52975	-.84637	0	1	"year"
-.95197	-.48246	-.61113	.73545	-1.37639	-.71727	-1.34289	-.78155	-.21712	.7654	0	1	"never"
.49788	-.48246	.45468	.31287	-1.50796	-1.68062	-1.6209	.7583	-.71126	.40148	0	0	"never"
-.95197	.48246	-.61113	-1.1943	2.32338	1.24033	.94156	.93949	.19268	.7654	0	1	"never"
-.07854	.48246	-1.43719	2.28554	-2.5383	-.58331	-2.21844	-3.15735	1.86203	1.2247	0	1	"year"
-.95197	-.48246	-1.22751	.22393	.00332	-.01928	-.45321	.93949	-.71126	-.21575	0	1	"never"
-.07854	-.48246	-1.7379	.41667	-.15487	-.17779	-.15487	-.52745	.19268	.7654	1	0	"decade"
-.95197	.48246	-.61113	1.72012	-1.6334	-.17779	1.61108	.41594	.52975	1.2247	0	1	"never"
-.95197	-.48246	-1.22751	.22393	1.45421	2.15324	-.30172	-1.0145	1.86203	1.92173	0	1	"year"
.49788	-.48246	1.16365	-.24649	-.30033	-.71727	-.76096	.12331	1.29221	.07987	0	1	"never"
-.95197	-.48246	-.61113	-1.1943	.47617	1.06238	-1.34289	.41594	-.21712	1.2247	0	1	"year"
-.95197	-.48246	-2.43591	.13606	-.30033	-.01928	.43852	-1.13788	-.21712	.40148	0	1	"decade"
-.95197	-.48246	-.61113	-1.1943	-1.37639	-.71727	-1.21213	-1.13788	.19268	-.21575	0	0	"never"
-.07854	-.48246	-1.22751	1.23461	-1.23177	-2.39883	-1.07533	-.78155	1.29221	-.21575	0	1	"decade"
-.95197	-.48246	-1.7379	1.02119	-1.50796	.29338	.13136	-.89891	.52975	.07987	0	1	"year"
-.95197	-.48246	-.05921	-.79151	1.2861	.58331	1.11406	-.65253	-.21712	.7654	0	1	"never"
-.07854	-.48246	-.61113	.22393	-1.23177	.88309	-.76096	-.27607	-.21712	.7654	1	0	"decade"
-.07854	-.48246	-.61113	-.58016	1.45421	1.65653	1.61108	.58489	.19268	1.2247	0	1	"never"
-.95197	.48246	-.61113	-.24649	.96248	.7233	.28783	-.27607	.52975	.07987	0	1	"year"
.49788	-.48246	-1.7379	-.67825	-.69509	-.58331	.13136	-.65253	-1.37983	-.84637	0	1	"decade"
-.07854	.48246	.45468	.73545	-.69509	1.24033	.94156	.41594	.52975	.7654	0	1	"decade"
-.95197	.48246	-1.43719	1.13281	-1.92173	-.01928	1.11406	-.78155	-.21712	1.92173	0	1	"decade"
-.95197	.48246	.45468	-.24649	.00332	1.06238	.59042	2.04506	-.71126	-.52593	0	0	"never"
-.95197	.48246	-.61113	-1.32828	1.11406	1.24033	.28783	-.78155	1.86203	1.92173	0	1	"year"
-.95197	.48246	-.61113	2.28554	-.69509	.29338	.13136	-.78155	.52975	.7654	0	1	"decade"
-.95197	-.48246	-.05921	.41667	1.2861	1.06238	-.01729	-.40581	.52975	.07987	0	1	"year"
-.95197	-.48246	-.61113	-.05188	.32197	.58331	.59042	-.89891	.88113	1.2247	0	1	"year"
-.95197	.48246	.45468	.31287	.32197	-.01928	-.60633	.7583	-.71126	.40148	0	1	"year"
-.95197	-.48246	-.61113	.41667	-.43999	1.06238	-1.47955	-.14277	-.21712	.7654	0	1	"never"
-.07854	.48246	-1.22751	.91093	1.2861	1.06238	-.76096	1.46191	.19268	.40148	0	1	"decade"
-.07854	-.48246	-.05921	-.46725	2.32338	2.44904	1.2861	1.30612	-.21712	.40148	0	1	"year"
-.95197	.48246	-.61113	1.60383	-.80615	.58331	.43852	-1.13788	.88113	.7654	0	0	"year"
-.07854	.48246	1.16365	1.02119	-.30033	.44585	.76096	-1.25773	1.29221	.7654	0	1	"decade"
-.95197	.48246	-.61113	-.34799	-1.09207	-.58331	1.45039	-.89891	-.71126	-1.54858	0	1	"never"
-.95197	-.48246	-1.22751	-.67825	-.30033	-1.11902	-.76096	-1.5184	.88113	-.21575	0	1	"year"
-.07854	-.48246	-.05921	2.127	-1.37639	.14143	-.30172	-1.64101	1.29221	-.21575	0	0	"never"
-.07854	.48246	-1.22751	.41667	.00332	-2.39883	-.30172	.7583	-1.37983	-2.07848	0	0	"never"
.49788	-.48246	-.05921	1.60383	-1.7625	-.01928	.13136	-1.5184	.88113	-.52593	0	1	"decade"
-.95197	.48246	.45468	.62967	.00332	.44585	-.45321	-.65253	-.21712	.40148	0	1	"decade"
-.95197	.48246	-.61113	-1.1943	.32197	1.88511	.59042	-.14277	2.90161	1.92173	0	1	"year"
-.95197	-.48246	-.61113	.41667	.16767	.29338	-.30172	-.27607	1.86203	.7654	0	1	"year"
-.07854	.48246	.45468	1.02119	-.94779	-.01928	-.30172	-1.64101	.52975	.7654	0	1	"never"
-.95197	-.48246	-.61113	1.37297	-.80615	-.31776	-.15487	-.78155	-.71126	-1.18084	1	0	"never"
-.95197	-.48246	-.05921	1.8399	-.57545	-.01928	-1.47955	-2.90161	1.86203	1.2247	0	1	"year"
1.09449	-.48246	.45468	-1.1943	-.57545	-.58331	.13136	.41594	-.71126	-.84637	1	0	"decade"
.49788	-.48246	-.05921	-1.43907	-.30033	.14143	1.2861	1.30612	-.71126	-1.18084	0	1	"year"
-.95197	-.48246	-.61113	-.24649	1.58487	-.01928	-1.21213	2.04506	-.21712	.7654	0	1	"never"
-.95197	.48246	.45468	.04257	.16767	1.43533	1.11406	-.65253	.52975	-.52593	1	0	"never"
1.09449	.48246	-.61113	-.05188	-.69509	.7233	2.03972	-.40581	-.21712	-.21575	1	0	"decade"
-.95197	-.48246	-.05921	.31287	.96248	1.06238	.28783	-.27607	1.86203	1.92173	0	1	"year"
-.07854	-.48246	-.61113	-.34799	.32197	1.88511	.76096	-1.13788	.88113	.40148	0	1	"year"
.49788	-.48246	-.61113	.62967	-1.92173	-.01928	.13136	-.00665	.19268	1.2247	0	1	"year"
-.95197	-.48246	-.61113	-.92104	1.2861	-.45174	.76096	.25953	-.21712	.40148	0	1	"never"
-.07854	.48246	1.16365	-1.1943	.00332	.7233	.43852	-.27607	.19268	.40148	0	1	"decade"
-.95197	-.48246	1.16365	-.92104	1.11406	-.01928	.28783	.41594	.19268	1.2247	0	1	"year"
-.95197	.48246	-.61113	-.58016	.32197	.58331	1.11406	.25953	-.71126	-.52593	0	1	"never"
-.95197	.48246	-.61113	-.24649	.16767	1.88511	1.45039	-.40581	1.29221	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	-1.55078	1.2861	1.06238	-1.47955	.93949	-.21712	.7654	0	1	"year"
1.82213	-.48246	1.98437	-1.86962	1.2861	.58331	1.11406	.7583	.52975	.07987	0	1	"decade"
.49788	.48246	.45468	.22393	.00332	-.17779	-.60633	-.52745	.88113	.7654	0	1	"year"
-.07854	-.48246	-.61113	.41667	-1.6334	.58331	-1.07533	.93949	-.21712	.40148	0	1	"year"
-.95197	-.48246	-.61113	1.49158	-1.23177	-1.11902	.13136	-.52745	-.71126	.40148	0	1	"year"
-.95197	-.48246	-.61113	-1.86962	2.127	1.24033	1.45039	.58489	-.71126	1.92173	0	1	"never"
-.95197	-.48246	-.61113	1.23461	.00332	1.06238	-1.21213	-.78155	.52975	1.92173	0	1	"never"
2.59171	-.48246	1.16365	-2.21844	.00332	.58331	.76096	.7583	.52975	-.52593	1	0	"never"
-.95197	-.48246	-.61113	-.58016	1.11406	.7233	.59042	-.00665	-.21712	-.52593	0	0	"never"
.49788	.48246	1.16365	-.58016	1.45421	-1.27553	1.61108	-.40581	1.29221	1.2247	0	1	"year"
1.09449	.48246	-.61113	1.23461	-1.09207	-.45174	-.15487	.7583	-.71126	-.21575	0	1	"year"
-.07854	.48246	1.98437	.62967	.16767	.7233	-.60633	-.27607	-.71126	-.84637	0	1	"decade"
-.95197	-.48246	-.61113	.41667	-.15487	.14143	-.76096	.41594	-.21712	.07987	0	1	"year"
-.95197	-.48246	-.61113	1.02119	1.11406	-1.11902	-.91699	-1.0145	.88113	1.2247	0	1	"year"
-.07854	.48246	.45468	.62967	-.15487	1.88511	-1.772	1.13407	.52975	1.2247	0	1	"year"
-.95197	-.48246	-.61113	-.14882	-.15487	1.24033	.94156	-.14277	.88113	1.92173	0	1	"decade"
-.95197	-.48246	-.61113	-.14882	.32197	1.24033	-.45321	-.89891	.52975	1.2247	0	1	"year"
-.95197	-.48246	-.05921	.73545	-.80615	-.71727	-.45321	.25953	.88113	.07987	0	0	"year"
-.07854	-.48246	-.61113	1.72012	.63779	.44585	-1.34289	-2.18109	1.29221	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	1.02119	-1.50796	.44585	-.01729	-.89891	-.71126	.07987	0	1	"year"
-.07854	-.48246	.45468	-.79151	.00332	.14143	-1.07533	-.27607	1.29221	1.2247	0	1	"year"
-.95197	-.48246	-.61113	1.72012	-.57545	1.65653	.13136	-.40581	.88113	1.2247	0	1	"year"
-.95197	-.48246	-.61113	.31287	1.74091	.29338	-.76096	-1.78169	1.86203	1.92173	0	1	"year"
1.82213	-.48246	-.05921	-.79151	.32197	.58331	.13136	-.00665	-.21712	-.21575	0	1	"year"
-.07854	-.48246	.45468	-1.1943	.80523	1.43533	2.23427	1.13407	-.21712	.40148	0	1	"year"
-.95197	-.48246	-.61113	.52135	.80523	.7233	.94156	-.78155	.52975	1.2247	0	1	"year"
